x, y
0.9897674418604651, 0.028205128205128216
0.8332558139534884, 0.3807692307692308
0.9613953488372092, 0.15000000000000002
0.979767441860465, 0.0641025641025641
0.9432558139534883, 0.22051282051282056
0.925813953488372, 0.27051282051282055
0.9090697674418604, 0.2935897435897436
0.8886046511627906, 0.34102564102564104
0.8695348837209302, 0.35000000000000003
0.7995348837209302, 0.4012820512820513
0.7688372093023256, 0.45
